Date,kNDVI,NIRv,Tropomi_SIF,,,,,,,,,
5/10/14,,,,,,,,,,,,
5/11/14,,,,,,,,,,,,
5/12/14,,,,,,,,,,,,
5/13/14,0.329,0.11,,,,,,,,,,
5/14/14,0.261,0.102,,,,,,,,,,
5/15/14,,,,,,,,,,,,
5/16/14,,,,,,,,,,,,
5/17/14,,,,,,,,,,,,
5/18/14,,,,,,,,,,,,
5/19/14,,,,,,,,,,,,
5/20/14,0.553,0.154,,,,,,,,,,
5/21/14,,,,,,,,,,,,
5/22/14,0.511,0.153,,,,,,,,,,
5/23/14,,,,,,,,,,,,
5/24/14,,,,,,,,,,,,
5/25/14,,,,,,,,,,,,
5/26/14,,,,,,,,,,,,
5/27/14,0.098,0.069,,,,,,,,,,
5/28/14,,,,,,,,,,,,
5/29/14,,,,,,,,,,,,
5/30/14,0.385,0.138,,,,,,,,,,
5/31/14,0.335,0.104,,,,,,,,,,
6/1/14,,,,,,,,,,,,
6/2/14,,,,,,,,,,,,
6/3/14,,,,,,,,,,,,
6/4/14,,,,,,,,,,,,
6/5/14,0.689,0.194,,,,,,,,,,
6/6/14,0.417,0.142,,,,,,,,,,
6/7/14,,,,,,,,,,,,
6/8/14,0.401,0.137,,,,,,,,,,
6/9/14,,,,,,,,,,,,
6/10/14,0.495,0.153,,,,,,,,,,
6/11/14,,,,,,,,,,,,
6/12/14,,,,,,,,,,,,
6/13/14,,,,,,,,,,,,
6/14/14,,,,,,,,,,,,
6/15/14,,,,,,,,,,,,
6/16/14,,,,,,,,,,,,
6/17/14,,,,,,,,,,,,
6/18/14,,,,,,,,,,,,
6/19/14,0.623,0.192,,,,,,,,,,
6/20/14,,,,,,,,,,,,
6/21/14,,,,,,,,,,,,
6/22/14,,,,,,,,,,,,
6/23/14,0.67,0.188,,,,,,,,,,
6/24/14,,,,,,,,,,,,
6/25/14,,,,,,,,,,,,
6/26/14,,,,,,,,,,,,
6/27/14,,,,,,,,,,,,
6/28/14,,,,,,,,,,,,
6/29/14,,,,,,,,,,,,
6/30/14,0.597,0.172,,,,,,,,,,
7/1/14,0.461,0.157,,,,,,,,,,
7/2/14,0.754,0.218,,,,,,,,,,
7/3/14,,,,,,,,,,,,
7/4/14,,,,,,,,,,,,
7/5/14,,,,,,,,,,,,
7/6/14,0.467,0.163,,,,,,,,,,
7/7/14,0.627,0.184,,,,,,,,,,
7/8/14,0.526,0.172,,,,,,,,,,
7/9/14,0.67,0.19,,,,,,,,,,
7/10/14,0.445,0.153,,,,,,,,,,
7/11/14,0.712,0.207,,,,,,,,,,
7/12/14,0.632,0.197,,,,,,,,,,
7/13/14,,,,,,,,,,,,
7/14/14,0.487,0.15,,,,,,,,,,
7/15/14,0.479,0.163,,,,,,,,,,
7/16/14,0.699,0.199,,,,,,,,,,
7/17/14,0.468,0.161,,,,,,,,,,
7/18/14,,,,,,,,,,,,
7/19/14,0.297,0.116,,,,,,,,,,
7/20/14,,,,,,,,,,,,
7/21/14,,,,,,,,,,,,
7/22/14,,,,,,,,,,,,
7/23/14,,,,,,,,,,,,
7/24/14,,,,,,,,,,,,
7/25/14,,,,,,,,,,,,
7/26/14,0.587,0.187,,,,,,,,,,
7/27/14,,,,,,,,,,,,
7/28/14,0.414,0.141,,,,,,,,,,
7/29/14,0.724,0.213,,,,,,,,,,
7/30/14,0.56,0.17,,,,,,,,,,
7/31/14,0.412,0.141,,,,,,,,,,
8/1/14,0.546,0.162,,,,,,,,,,
8/2/14,0.563,0.185,,,,,,,,,,
8/3/14,0.614,0.179,,,,,,,,,,
8/4/14,0.362,0.131,,,,,,,,,,
8/5/14,0.676,0.201,,,,,,,,,,
8/6/14,0.445,0.143,,,,,,,,,,
8/7/14,0.417,0.15,,,,,,,,,,
8/8/14,,,,,,,,,,,,
8/9/14,0.389,0.144,,,,,,,,,,
8/10/14,0.65,0.19,,,,,,,,,,
8/11/14,0.381,0.137,,,,,,,,,,
8/12/14,,,,,,,,,,,,
8/13/14,,,,,,,,,,,,
8/14/14,,,,,,,,,,,,
8/15/14,,,,,,,,,,,,
8/16/14,0.379,0.138,,,,,,,,,,
8/17/14,,,,,,,,,,,,
8/18/14,0.353,0.137,,,,,,,,,,
8/19/14,,,,,,,,,,,,
8/20/14,0.41,0.122,,,,,,,,,,
8/21/14,0.52,0.156,,,,,,,,,,
8/22/14,0.705,0.202,,,,,,,,,,
8/23/14,0.365,0.137,,,,,,,,,,
8/24/14,0.489,0.154,,,,,,,,,,
8/25/14,0.397,0.143,,,,,,,,,,
8/26/14,0.646,0.198,,,,,,,,,,
8/27/14,0.306,0.121,,,,,,,,,,
8/28/14,0.618,0.183,,,,,,,,,,
8/29/14,,,,,,,,,,,,
8/30/14,,,,,,,,,,,,
8/31/14,,,,,,,,,,,,
9/1/14,0.355,0.136,,,,,,,,,,
9/2/14,0.631,0.184,,,,,,,,,,
9/3/14,,,,,,,,,,,,
9/4/14,0.544,0.168,,,,,,,,,,
9/5/14,0.277,0.11,,,,,,,,,,
9/6/14,0.61,0.18,,,,,,,,,,
9/7/14,0.286,0.109,,,,,,,,,,
9/8/14,,,,,,,,,,,,
9/9/14,,,,,,,,,,,,
9/10/14,0.34,0.13,,,,,,,,,,
9/11/14,0.442,0.145,,,,,,,,,,
9/12/14,0.296,0.117,,,,,,,,,,
9/13/14,0.619,0.184,,,,,,,,,,
9/14/14,0.267,0.105,,,,,,,,,,
9/15/14,,,,,,,,,,,,
9/16/14,,,,,,,,,,,,
9/17/14,,,,,,,,,,,,
9/18/14,,,,,,,,,,,,
9/19/14,0.326,0.127,,,,,,,,,,
9/20/14,0.443,0.145,,,,,,,,,,
9/21/14,0.389,0.138,,,,,,,,,,
9/22/14,,,,,,,,,,,,
9/23/14,,,,,,,,,,,,
9/24/14,,,,,,,,,,,,
9/25/14,0.609,0.187,,,,,,,,,,
9/26/14,,,,,,,,,,,,
9/27/14,,,,,,,,,,,,
9/28/14,0.245,0.097,,,,,,,,,,
9/29/14,,,,,,,,,,,,
9/30/14,,,,,,,,,,,,
10/1/14,,,,,,,,,,,,
10/2/14,0.301,0.119,,,,,,,,,,
10/3/14,0.316,0.129,,,,,,,,,,
10/4/14,0.336,0.121,,,,,,,,,,
10/5/14,0.267,0.114,,,,,,,,,,
10/6/14,0.456,0.15,,,,,,,,,,
10/7/14,0.35,0.132,,,,,,,,,,
10/8/14,,,,,,,,,,,,
10/9/14,0.181,0.085,,,,,,,,,,
10/10/14,0.491,0.158,,,,,,,,,,
10/11/14,0.5,0.151,,,,,,,,,,
10/12/14,,,,,,,,,,,,
10/13/14,,,,,,,,,,,,
10/14/14,,,,,,,,,,,,
10/15/14,,,,,,,,,,,,
10/16/14,0.214,0.098,,,,,,,,,,
10/17/14,,,,,,,,,,,,
10/18/14,,,,,,,,,,,,
10/19/14,0.328,0.131,,,,,,,,,,
10/20/14,,,,,,,,,,,,
10/21/14,,,,,,,,,,,,
10/22/14,,,,,,,,,,,,
10/23/14,,,,,,,,,,,,
10/24/14,,,,,,,,,,,,
10/25/14,,,,,,,,,,,,
10/26/14,,,,,,,,,,,,
10/27/14,,,,,,,,,,,,
10/28/14,,,,,,,,,,,,
10/29/14,,,,,,,,,,,,
10/30/14,,,,,,,,,,,,
10/31/14,,,,,,,,,,,,
11/1/14,,,,,,,,,,,,
11/2/14,,,,,,,,,,,,
11/3/14,,,,,,,,,,,,
11/4/14,,,,,,,,,,,,
11/5/14,,,,,,,,,,,,
11/6/14,,,,,,,,,,,,
11/7/14,0.268,0.113,,,,,,,,,,
11/8/14,,,,,,,,,,,,
11/9/14,,,,,,,,,,,,
11/10/14,0.143,0.082,,,,,,,,,,
11/11/14,0.281,0.13,,,,,,,,,,
11/12/14,0.228,0.098,,,,,,,,,,
11/13/14,,,,,,,,,,,,
11/14/14,0.343,0.123,,,,,,,,,,
11/15/14,0.204,0.097,,,,,,,,,,
11/16/14,0.287,0.114,,,,,,,,,,
11/17/14,0.11,0.062,,,,,,,,,,
11/18/14,,,,,,,,,,,,
11/19/14,,,,,,,,,,,,
11/20/14,,,,,,,,,,,,
11/21/14,,,,,,,,,,,,
11/22/14,0.006,,,,,,,,,,,
11/23/14,,,,,,,,,,,,
11/24/14,,,,,,,,,,,,
11/25/14,,,,,,,,,,,,
11/26/14,,,,,,,,,,,,
11/27/14,,,,,,,,,,,,
11/28/14,,,,,,,,,,,,
11/29/14,,,,,,,,,,,,
11/30/14,0.194,0.092,,,,,,,,,,
12/1/14,,,,,,,,,,,,
12/2/14,,,,,,,,,,,,
12/3/14,,,,,,,,,,,,
12/4/14,,,,,,,,,,,,
12/5/14,,,,,,,,,,,,
12/6/14,,,,,,,,,,,,
12/7/14,,,,,,,,,,,,
12/8/14,,,,,,,,,,,,
12/9/14,,,,,,,,,,,,
12/10/14,,,,,,,,,,,,
12/11/14,,,,,,,,,,,,
12/12/14,,,,,,,,,,,,
12/13/14,,,,,,,,,,,,
12/14/14,0.215,0.097,,,,,,,,,,
12/15/14,,,,,,,,,,,,
12/16/14,,,,,,,,,,,,
12/17/14,,,,,,,,,,,,
12/18/14,,,,,,,,,,,,
12/19/14,,,,,,,,,,,,
12/20/14,,,,,,,,,,,,
12/21/14,,,,,,,,,,,,
12/22/14,0.258,0.084,,,,,,,,,,
12/23/14,,,,,,,,,,,,
12/24/14,,,,,,,,,,,,
12/25/14,,,,,,,,,,,,
12/26/14,,,,,,,,,,,,
12/27/14,,,,,,,,,,,,
12/28/14,,,,,,,,,,,,
12/29/14,0.288,0.127,,,,,,,,,,
12/30/14,0.145,0.08,,,,,,,,,,
12/31/14,0.225,0.106,,,,,,,,,,
1/1/15,0.232,0.103,,,,,,,,,,
1/2/15,,,,,,,,,,,,
1/3/15,,,,,,,,,,,,
1/4/15,,,,,,,,,,,,
1/5/15,,,,,,,,,,,,
1/6/15,,,,,,,,,,,,
1/7/15,0.288,0.126,,,,,,,,,,
1/8/15,0.173,0.088,,,,,,,,,,
1/9/15,,,,,,,,,,,,
1/10/15,,,,,,,,,,,,
1/11/15,,,,,,,,,,,,
1/12/15,,,,,,,,,,,,
1/13/15,0.099,0.064,,,,,,,,,,
1/14/15,,,,,,,,,,,,
1/15/15,,,,,,,,,,,,
1/16/15,0.205,0.109,,,,,,,,,,
1/17/15,,,,,,,,,,,,
1/18/15,,,,,,,,,,,,
1/19/15,,,,,,,,,,,,
1/20/15,,,,,,,,,,,,
1/21/15,,,,,,,,,,,,
1/22/15,,,,,,,,,,,,
1/23/15,,,,,,,,,,,,
1/24/15,,,,,,,,,,,,
1/25/15,0.126,0.079,,,,,,,,,,
1/26/15,,,,,,,,,,,,
1/27/15,,,,,,,,,,,,
1/28/15,,,,,,,,,,,,
1/29/15,0.127,0.076,,,,,,,,,,
1/30/15,0.243,0.11,,,,,,,,,,
1/31/15,,,,,,,,,,,,
2/1/15,,,,,,,,,,,,
2/2/15,,,,,,,,,,,,
2/3/15,,,,,,,,,,,,
2/4/15,,,,,,,,,,,,
2/5/15,,,,,,,,,,,,
2/6/15,,,,,,,,,,,,
2/7/15,,,,,,,,,,,,
2/8/15,,,,,,,,,,,,
2/9/15,,,,,,,,,,,,
2/10/15,,,,,,,,,,,,
2/11/15,,,,,,,,,,,,
2/12/15,0.126,0.073,,,,,,,,,,
2/13/15,,,,,,,,,,,,
2/14/15,,,,,,,,,,,,
2/15/15,,,,,,,,,,,,
2/16/15,0.236,0.097,,,,,,,,,,
2/17/15,0.189,0.092,,,,,,,,,,
2/18/15,,,,,,,,,,,,
2/19/15,,,,,,,,,,,,
2/20/15,,,,,,,,,,,,
2/21/15,0.198,0.094,,,,,,,,,,
2/22/15,0.429,0.141,,,,,,,,,,
2/23/15,0.26,0.106,,,,,,,,,,
2/24/15,0.212,0.096,,,,,,,,,,
2/25/15,,,,,,,,,,,,
2/26/15,,,,,,,,,,,,
2/27/15,,,,,,,,,,,,
2/28/15,0.124,0.068,,,,,,,,,,
3/1/15,0.405,0.136,,,,,,,,,,
3/2/15,0.143,0.07,,,,,,,,,,
3/3/15,0.162,0.085,,,,,,,,,,
3/4/15,0.164,0.073,,,,,,,,,,
3/5/15,0.182,0.074,,,,,,,,,,
3/6/15,0.402,0.126,,,,,,,,,,
3/7/15,0.175,0.083,,,,,,,,,,
3/8/15,0.358,0.125,,,,,,,,,,
3/9/15,0.191,0.087,,,,,,,,,,
3/10/15,,,,,,,,,,,,
3/11/15,,,,,,,,,,,,
3/12/15,,,,,,,,,,,,
3/13/15,,,,,,,,,,,,
3/14/15,,,,,,,,,,,,
3/15/15,,,,,,,,,,,,
3/16/15,0.151,0.077,,,,,,,,,,
3/17/15,,,,,,,,,,,,
3/18/15,,,,,,,,,,,,
3/19/15,,,,,,,,,,,,
3/20/15,,,,,,,,,,,,
3/21/15,,,,,,,,,,,,
3/22/15,,,,,,,,,,,,
3/23/15,,,,,,,,,,,,
3/24/15,,,,,,,,,,,,
3/25/15,,,,,,,,,,,,
3/26/15,0.393,0.134,,,,,,,,,,
3/27/15,,,,,,,,,,,,
3/28/15,,,,,,,,,,,,
3/29/15,,,,,,,,,,,,
3/30/15,0.178,0.085,,,,,,,,,,
3/31/15,,,,,,,,,,,,
4/1/15,0.346,0.136,,,,,,,,,,
4/2/15,,,,,,,,,,,,
4/3/15,,,,,,,,,,,,
4/4/15,,,,,,,,,,,,
4/5/15,,,,,,,,,,,,
4/6/15,,,,,,,,,,,,
4/7/15,,,,,,,,,,,,
4/8/15,,,,,,,,,,,,
4/9/15,,,,,,,,,,,,
4/10/15,,,,,,,,,,,,
4/11/15,,,,,,,,,,,,
4/12/15,,,,,,,,,,,,
4/13/15,,,,,,,,,,,,
4/14/15,,,,,,,,,,,,
4/15/15,,,,,,,,,,,,
4/16/15,0.317,0.114,,,,,,,,,,
4/17/15,0.233,0.098,,,,,,,,,,
4/18/15,0.39,0.13,,,,,,,,,,
4/19/15,0.297,0.108,,,,,,,,,,
4/20/15,0.236,0.102,,,,,,,,,,
4/21/15,,,,,,,,,,,,
4/22/15,0.24,0.113,,,,,,,,,,
4/23/15,,,,,,,,,,,,
4/24/15,,,,,,,,,,,,
4/25/15,,,,,,,,,,,,
4/26/15,,,,,,,,,,,,
4/27/15,0.403,0.137,,,,,,,,,,
4/28/15,,,,,,,,,,,,
4/29/15,,,,,,,,,,,,
4/30/15,0.307,0.105,,,,,,,,,,
5/1/15,0.247,0.104,,,,,,,,,,
5/2/15,,,,,,,,,,,,
5/3/15,0.252,0.1,,,,,,,,,,
5/4/15,,,,,,,,,,,,
5/5/15,,,,,,,,,,,,
5/6/15,,,,,,,,,,,,
5/7/15,0.356,0.116,,,,,,,,,,
5/8/15,0.27,0.113,,,,,,,,,,
5/9/15,0.376,0.121,,,,,,,,,,
5/10/15,,,,,,,,,,,,
5/11/15,,,,,,,,,,,,
5/12/15,,,,,,,,,,,,
5/13/15,,,,,,,,,,,,
5/14/15,0.232,0.092,,,,,,,,,,
5/15/15,,,,,,,,,,,,
5/16/15,,,,,,,,,,,,
5/17/15,,,,,,,,,,,,
5/18/15,0.583,0.173,,,,,,,,,,
5/19/15,,,,,,,,,,,,
5/20/15,,,,,,,,,,,,
5/21/15,,,,,,,,,,,,
5/22/15,,,,,,,,,,,,
5/23/15,,,,,,,,,,,,
5/24/15,,,,,,,,,,,,
5/25/15,,,,,,,,,,,,
5/26/15,,,,,,,,,,,,
5/27/15,,,,,,,,,,,,
5/28/15,0.463,0.153,,,,,,,,,,
5/29/15,,,,,,,,,,,,
5/30/15,0.622,0.185,,,,,,,,,,
5/31/15,,,,,,,,,,,,
6/1/15,,,,,,,,,,,,
6/2/15,,,,,,,,,,,,
6/3/15,,,,,,,,,,,,
6/4/15,,,,,,,,,,,,
6/5/15,0.629,0.181,,,,,,,,,,
6/6/15,0.395,0.127,,,,,,,,,,
6/7/15,0.425,0.155,,,,,,,,,,
6/8/15,0.486,0.146,,,,,,,,,,
6/9/15,0.381,0.143,,,,,,,,,,
6/10/15,0.725,0.205,,,,,,,,,,
6/11/15,0.44,0.152,,,,,,,,,,
6/12/15,0.831,0.246,,,,,,,,,,
6/13/15,0.451,0.149,,,,,,,,,,
6/14/15,0.681,0.206,,,,,,,,,,
6/15/15,0.413,0.129,,,,,,,,,,
6/16/15,,,,,,,,,,,,
6/17/15,0.539,0.154,,,,,,,,,,
6/18/15,0.508,0.173,,,,,,,,,,
6/19/15,,,,,,,,,,,,
6/20/15,0.521,0.175,,,,,,,,,,
6/21/15,0.575,0.182,,,,,,,,,,
6/22/15,,,,,,,,,,,,
6/23/15,,,,,,,,,,,,
6/24/15,,,,,,,,,,,,
6/25/15,0.534,0.176,,,,,,,,,,
6/26/15,0.667,0.188,,,,,,,,,,
6/27/15,,,,,,,,,,,,
6/28/15,,,,,,,,,,,,
6/29/15,0.466,0.155,,,,,,,,,,
6/30/15,0.733,0.217,,,,,,,,,,
7/1/15,0.623,0.182,,,,,,,,,,
7/2/15,0.503,0.171,,,,,,,,,,
7/3/15,0.584,0.166,,,,,,,,,,
7/4/15,0.464,0.16,,,,,,,,,,
7/5/15,0.859,0.253,,,,,,,,,,
7/6/15,0.652,0.199,,,,,,,,,,
7/7/15,0.724,0.213,,,,,,,,,,
7/8/15,0.453,0.144,,,,,,,,,,
7/9/15,0.7,0.213,,,,,,,,,,
7/10/15,,,,,,,,,,,,
7/11/15,,,,,,,,,,,,
7/12/15,,,,,,,,,,,,
7/13/15,,,,,,,,,,,,
7/14/15,,,,,,,,,,,,
7/15/15,0.432,0.148,,,,,,,,,,
7/16/15,,,,,,,,,,,,
7/17/15,0.481,0.147,,,,,,,,,,
7/18/15,0.462,0.164,,,,,,,,,,
7/19/15,0.562,0.162,,,,,,,,,,
7/20/15,0.437,0.152,,,,,,,,,,
7/21/15,,,,,,,,,,,,
7/22/15,,,,,,,,,,,,
7/23/15,,,,,,,,,,,,
7/24/15,0.554,0.174,,,,,,,,,,
7/25/15,,,,,,,,,,,,
7/26/15,,,,,,,,,,,,
7/27/15,,,,,,,,,,,,
7/28/15,0.571,0.166,,,,,,,,,,
7/29/15,0.373,0.139,,,,,,,,,,
7/30/15,0.647,0.192,,,,,,,,,,
7/31/15,0.63,0.193,,,,,,,,,,
8/1/15,0.689,0.204,,,,,,,,,,
8/2/15,,,,,,,,,,,,
8/3/15,,,,,,,,,,,,
8/4/15,0.468,0.139,,,,,,,,,,
8/5/15,0.642,0.195,,,,,,,,,,
8/6/15,,,,,,,,,,,,
8/7/15,0.592,0.189,,,,,,,,,,
8/8/15,,,,,,,,,,,,
8/9/15,,,,,,,,,,,,
8/10/15,0.605,0.184,,,,,,,,,,
8/11/15,,,,,,,,,,,,
8/12/15,0.48,0.163,,,,,,,,,,
8/13/15,0.731,0.219,,,,,,,,,,
8/14/15,,,,,,,,,,,,
8/15/15,,,,,,,,,,,,
8/16/15,0.355,0.13,,,,,,,,,,
8/17/15,0.716,0.217,,,,,,,,,,
8/18/15,0.446,0.15,,,,,,,,,,
8/19/15,0.417,0.149,,,,,,,,,,
8/20/15,0.535,0.155,,,,,,,,,,
8/21/15,,,,,,,,,,,,
8/22/15,,,,,,,,,,,,
8/23/15,0.423,0.146,,,,,,,,,,
8/24/15,,,,,,,,,,,,
8/25/15,0.381,0.13,,,,,,,,,,
8/26/15,0.39,0.146,,,,,,,,,,
8/27/15,0.511,0.156,,,,,,,,,,
8/28/15,,,,,,,,,,,,
8/29/15,,,,,,,,,,,,
8/30/15,,,,,,,,,,,,
8/31/15,,,,,,,,,,,,
9/1/15,,,,,,,,,,,,
9/2/15,,,,,,,,,,,,
9/3/15,,,,,,,,,,,,
9/4/15,,,,,,,,,,,,
9/5/15,,,,,,,,,,,,
9/6/15,,,,,,,,,,,,
9/7/15,0.523,0.165,,,,,,,,,,
9/8/15,0.341,0.134,,,,,,,,,,
9/9/15,0.578,0.178,,,,,,,,,,
9/10/15,0.282,0.108,,,,,,,,,,
9/11/15,0.669,0.194,,,,,,,,,,
9/12/15,0.373,0.128,,,,,,,,,,
9/13/15,,,,,,,,,,,,
9/14/15,,,,,,,,,,,,
9/15/15,,,,,,,,,,,,
9/16/15,,,,,,,,,,,,
9/17/15,,,,,,,,,,,,
9/18/15,,,,,,,,,,,,
9/19/15,0.486,0.161,,,,,,,,,,
9/20/15,,,,,,,,,,,,
9/21/15,0.354,0.111,,,,,,,,,,
9/22/15,0.365,0.139,,,,,,,,,,
9/23/15,0.605,0.182,,,,,,,,,,
9/24/15,0.398,0.146,,,,,,,,,,
9/25/15,,,,,,,,,,,,
9/26/15,0.129,0.073,,,,,,,,,,
9/27/15,0.363,0.14,,,,,,,,,,
9/28/15,0.376,0.131,,,,,,,,,,
9/29/15,0.344,0.133,,,,,,,,,,
9/30/15,0.352,0.125,,,,,,,,,,
10/1/15,,,,,,,,,,,,
10/2/15,,,,,,,,,,,,
10/3/15,0.269,0.11,,,,,,,,,,
10/4/15,0.581,0.177,,,,,,,,,,
10/5/15,0.342,0.124,,,,,,,,,,
10/6/15,,,,,,,,,,,,
10/7/15,,,,,,,,,,,,
10/8/15,,,,,,,,,,,,
10/9/15,,,,,,,,,,,,
10/10/15,,,,,,,,,,,,
10/11/15,0.544,0.171,,,,,,,,,,
10/12/15,0.233,0.106,,,,,,,,,,
10/13/15,,,,,,,,,,,,
10/14/15,,,,,,,,,,,,
10/15/15,,,,,,,,,,,,
10/16/15,0.278,0.11,,,,,,,,,,
10/17/15,,,,,,,,,,,,
10/18/15,,,,,,,,,,,,
10/19/15,,,,,,,,,,,,
10/20/15,,,,,,,,,,,,
10/21/15,,,,,,,,,,,,
10/22/15,0.312,0.128,,,,,,,,,,
10/23/15,,,,,,,,,,,,
10/24/15,,,,,,,,,,,,
10/25/15,,,,,,,,,,,,
10/26/15,,,,,,,,,,,,
10/27/15,,,,,,,,,,,,
10/28/15,,,,,,,,,,,,
10/29/15,,,,,,,,,,,,
10/30/15,,,,,,,,,,,,
10/31/15,,,,,,,,,,,,
11/1/15,0.103,0.066,,,,,,,,,,
11/2/15,0.045,0.044,,,,,,,,,,
11/3/15,,,,,,,,,,,,
11/4/15,,,,,,,,,,,,
11/5/15,,,,,,,,,,,,
11/6/15,,,,,,,,,,,,
11/7/15,,,,,,,,,,,,
11/8/15,,,,,,,,,,,,
11/9/15,,,,,,,,,,,,
11/10/15,,,,,,,,,,,,
11/11/15,,,,,,,,,,,,
11/12/15,,,,,,,,,,,,
11/13/15,,,,,,,,,,,,
11/14/15,,,,,,,,,,,,
11/15/15,,,,,,,,,,,,
11/16/15,,,,,,,,,,,,
11/17/15,,,,,,,,,,,,
11/18/15,,,,,,,,,,,,
11/19/15,,,,,,,,,,,,
11/20/15,,,,,,,,,,,,
11/21/15,0.4,0.143,,,,,,,,,,
11/22/15,,,,,,,,,,,,
11/23/15,,,,,,,,,,,,
11/24/15,,,,,,,,,,,,
11/25/15,0.213,0.106,,,,,,,,,,
11/26/15,0.303,0.12,,,,,,,,,,
11/27/15,0.199,0.1,,,,,,,,,,
11/28/15,0.341,0.129,,,,,,,,,,
11/29/15,0.169,0.089,,,,,,,,,,
11/30/15,,,,,,,,,,,,
12/1/15,0.044,0.042,,,,,,,,,,
12/2/15,,,,,,,,,,,,
12/3/15,,,,,,,,,,,,
12/4/15,,,,,,,,,,,,
12/5/15,,,,,,,,,,,,
12/6/15,,,,,,,,,,,,
12/7/15,,,,,,,,,,,,
12/8/15,,,,,,,,,,,,
12/9/15,,,,,,,,,,,,
12/10/15,,,,,,,,,,,,
12/11/15,,,,,,,,,,,,
12/12/15,,,,,,,,,,,,
12/13/15,0.005,,,,,,,,,,,
12/14/15,,,,,,,,,,,,
12/15/15,,,,,,,,,,,,
12/16/15,,,,,,,,,,,,
12/17/15,,,,,,,,,,,,
12/18/15,,,,,,,,,,,,
12/19/15,,,,,,,,,,,,
12/20/15,,,,,,,,,,,,
12/21/15,,,,,,,,,,,,
12/22/15,,,,,,,,,,,,
12/23/15,,,,,,,,,,,,
12/24/15,0.001,,,,,,,,,,,
12/25/15,,,,,,,,,,,,
12/26/15,,,,,,,,,,,,
12/27/15,,,,,,,,,,,,
12/28/15,,,,,,,,,,,,
12/29/15,,,,,,,,,,,,
12/30/15,0.33,0.099,,,,,,,,,,
12/31/15,0.172,0.07,,,,,,,,,,
1/1/16,0.389,0.156,,,,,,,,,,
1/2/16,,,,,,,,,,,,
1/3/16,,,,,,,,,,,,
1/4/16,,,,,,,,,,,,
1/5/16,,,,,,,,,,,,
1/6/16,,,,,,,,,,,,
1/7/16,,,,,,,,,,,,
1/8/16,,,,,,,,,,,,
1/9/16,,,,,,,,,,,,
1/10/16,0.306,0.123,,,,,,,,,,
1/11/16,,,,,,,,,,,,
1/12/16,,,,,,,,,,,,
1/13/16,,,,,,,,,,,,
1/14/16,,,,,,,,,,,,
1/15/16,,,,,,,,,,,,
1/16/16,,,,,,,,,,,,
1/17/16,,,,,,,,,,,,
1/18/16,,,,,,,,,,,,
1/19/16,,,,,,,,,,,,
1/20/16,,,,,,,,,,,,
1/21/16,,,,,,,,,,,,
1/22/16,,,,,,,,,,,,
1/23/16,,,,,,,,,,,,
1/24/16,,,,,,,,,,,,
1/25/16,,,,,,,,,,,,
1/26/16,,,,,,,,,,,,
1/27/16,,,,,,,,,,,,
1/28/16,,,,,,,,,,,,
1/29/16,,,,,,,,,,,,
1/30/16,,,,,,,,,,,,
1/31/16,,,,,,,,,,,,
2/1/16,,,,,,,,,,,,
2/2/16,0.515,0.175,,,,,,,,,,
2/3/16,,,,,,,,,,,,
2/4/16,,,,,,,,,,,,
2/5/16,,,,,,,,,,,,
2/6/16,,,,,,,,,,,,
2/7/16,0.305,0.118,,,,,,,,,,
2/8/16,0.135,0.074,,,,,,,,,,
2/9/16,0.424,0.143,,,,,,,,,,
2/10/16,,,,,,,,,,,,
2/11/16,,,,,,,,,,,,
2/12/16,,,,,,,,,,,,
2/13/16,,,,,,,,,,,,
2/14/16,,,,,,,,,,,,
2/15/16,,,,,,,,,,,,
2/16/16,,,,,,,,,,,,
2/17/16,,,,,,,,,,,,
2/18/16,,,,,,,,,,,,
2/19/16,,,,,,,,,,,,
2/20/16,,,,,,,,,,,,
2/21/16,,,,,,,,,,,,
2/22/16,,,,,,,,,,,,
2/23/16,,,,,,,,,,,,
2/24/16,,,,,,,,,,,,
2/25/16,,,,,,,,,,,,
2/26/16,,,,,,,,,,,,
2/27/16,,,,,,,,,,,,
2/28/16,,,,,,,,,,,,
2/29/16,,,,,,,,,,,,
3/1/16,,,,,,,,,,,,
3/2/16,,,,,,,,,,,,
3/3/16,,,,,,,,,,,,
3/4/16,,,,,,,,,,,,
3/5/16,,,,,,,,,,,,
3/6/16,,,,,,,,,,,,
3/7/16,,,,,,,,,,,,
3/8/16,,,,,,,,,,,,
3/9/16,,,,,,,,,,,,
3/10/16,,,,,,,,,,,,
3/11/16,,,,,,,,,,,,
3/12/16,,,,,,,,,,,,
3/13/16,,,,,,,,,,,,
3/14/16,,,,,,,,,,,,
3/15/16,,,,,,,,,,,,
3/16/16,,,,,,,,,,,,
3/17/16,0.343,0.122,,,,,,,,,,
3/18/16,,,,,,,,,,,,
3/19/16,0.392,0.129,,,,,,,,,,
3/20/16,,,,,,,,,,,,
3/21/16,,,,,,,,,,,,
3/22/16,,,,,,,,,,,,
3/23/16,,,,,,,,,,,,
3/24/16,,,,,,,,,,,,
3/25/16,,,,,,,,,,,,
3/26/16,0.368,0.126,,,,,,,,,,
3/27/16,,,,,,,,,,,,
3/28/16,,,,,,,,,,,,
3/29/16,0.185,0.082,,,,,,,,,,
3/30/16,0.212,0.098,,,,,,,,,,
3/31/16,0.254,0.095,,,,,,,,,,
4/1/16,0.215,0.096,,,,,,,,,,
4/2/16,0.335,0.117,,,,,,,,,,
